,S,K,T,r,sigma,value
86,121.98986738913867,75.74219498191064,3.0227049806883026,0.018705779065109913,0.5853423233087918,16.955206209875083
87,9.982990382445255,137.93275411254115,3.408857603108695,0.0028382434079375573,0.29757590519081684,126.62167996545222
88,37.42675424940709,71.19702049882274,3.785057065335936,0.014131486492695734,0.6004514760477943,40.63801062509133
89,5.288636904710375,148.7880474737554,1.9021778153578162,0.0016257943447029214,0.6534161572108468,143.04058553350586
90,177.44072261406677,140.69371337941953,0.1497136151645989,0.04391500793509049,1.164262167371553,13.21847229986929
91,11.967632924891912,117.1082807796084,3.9023312089806943,0.008002484251668997,0.3278402229586602,101.541541650452
92,125.5293386380808,144.67723162974755,2.5815402863732055,0.03743014118772563,1.1179377471245344,83.96001963729253
93,24.843284869302895,118.72148611423738,2.811881478617815,0.048703941736331496,1.4453811172517652,93.18859610172785
94,172.12041660884262,141.55964147594983,0.5103921912879239,0.00411520436603869,0.3490536579746341,4.7164110133809025
95,145.53091621211018,107.85338455957007,4.326219875511445,0.03341619150327066,0.71875062246957,41.33413018133476
96,94.1270612648589,88.89434930641434,1.9048010648487357,0.03597211248190541,1.2534585921479588,48.83809017254298
97,169.16729751123648,117.58270111900681,1.0380126532126999,0.0010395593921426105,0.9703898331188366,31.770659056413344
98,64.43291347982847,82.27938056898964,2.1574104009119184,0.014708525035719303,0.3808276667377472,24.61434775963327
99,72.73298973223848,56.806129655720184,2.8079023223150528,0.016624264062374553,0.9903872835725681,28.864455209104747
100,32.29313526010511,51.1125954617013,4.228200648964863,0.019467231190872056,0.7394500270500773,29.87420597390029
101,37.962335594060725,143.76478199246137,4.670752080781465,0.005236114465132301,0.17504255225334941,102.33099284924016
102,7.298766869169571,131.18468215911457,0.4074111252648416,0.02935267146414492,0.1353243178690817,122.32647247032962
103,72.74837509809187,132.38941912584198,3.7996571193364677,0.008567946476951381,0.7266372035681954,83.42255172721823
104,76.810090306225,109.12191911229715,3.2081506161299718,0.001192106991856554,0.6566380437572181,58.651710342264685
105,14.090032342372005,65.58115438478535,0.217070597330577,0.03204921610929397,1.280953577660783,51.064941398296526
106,101.50184853651464,122.06753089433128,4.481880987623356,0.005930292883944005,1.239847634684717,98.08691555436089
107,148.79554892009622,92.08109637675187,4.209687910999915,0.016046311931380505,0.8848276198398731,45.78379413281314
108,10.516058816282769,121.13747627199544,3.1572723661240913,0.04953164568415022,0.43373471357002574,93.09453297095264
109,164.6482983018864,135.13957659665294,4.569396687136769,0.01987311283317355,0.22758101395658603,11.65105513572226
110,51.41797634721901,101.93397229318856,1.545098035408155,0.031376257455712105,0.10088890802502393,45.69217186105533
111,188.4286228378086,108.88217218883187,4.1172958013288765,0.0473050183850346,0.4211902042365009,11.155867020287495
112,99.61721077038217,126.94265263831217,3.9197429113868143,0.017594457538278766,1.3009763395323195,97.02389446036902
113,121.99457150458053,129.84025511583113,0.11124521961897837,0.03305727243820965,1.2700137575398185,24.96391954722327
114,8.237854309118141,145.18959236494885,0.5392520919920851,0.014206200402092823,0.38269526448527824,135.84373025405688
115,141.4027054482316,115.15346153484191,0.7385983417023573,0.021326347578924352,0.28536038100126027,3.095152358295991
116,0.9717340633558225,131.5555074608622,1.7874248599522613,0.041768446974367,0.8646620886708974,121.11981813061104
117,181.91506748967274,77.36537139599284,4.599419829657992,0.046675151734746234,0.728035099847589,20.605351992917484
118,55.693658531005255,90.79585377600463,4.305904488191178,0.013707991663589169,1.402482906671833,75.60741274282117
119,98.50865287498065,99.83493782519858,0.12832238364383963,0.0015153610748316173,0.9141800756386144,13.5611683663383
120,41.814171793904606,112.05501950966755,1.9747907748412286,0.03711870227771166,0.9800059206048936,74.46443593544433
121,34.042383425444946,55.87039656546493,4.675682730061717,0.04466111936493312,1.0108147348405832,34.60959432087882
122,69.01187514882436,97.00927815969882,0.30994213070953014,0.007193330499792742,0.05123569945503296,27.7813601803973
123,109.13543121923261,99.49425635533365,1.4430181745984343,0.03882524931006212,1.2732238082236966,49.134814270197566
124,157.4395448608188,119.98594106639094,2.921770303959671,0.022574127421763065,1.261811335526507,75.22986377128493
125,44.042442838850285,69.23947168080662,1.2548232027319335,0.03836006181271561,1.1410485969212087,38.34198056392364
126,44.06304840321611,60.617445290564845,1.1501504455985683,0.034686911105817064,0.531367824006463,19.868418748104713
127,146.04788772421648,99.61512052392014,2.4917445206054003,0.04218548977019528,0.8160847731535789,31.847950034593634
128,138.49642625823728,77.14259740481107,1.5954636451157937,0.047865151116296425,1.4186804422708001,35.8368481725753
129,190.86801764161757,105.02470385500098,4.745345546903885,0.006080481514589638,0.9140013667907452,58.58910585083771
130,22.81410445480969,87.62976230854073,4.218315486657344,0.015756379978662687,0.42665814040973116,60.316315107215175
131,131.54473966889185,129.97556370681642,0.7385559942523967,0.03304895259489727,1.3697789942706076,55.01680337270373
132,71.13502883042663,71.56848749374342,2.9451439011356664,0.0031661115421923376,0.44920615351930876,21.197531971804064
133,22.093806539395278,66.8553329111216,0.5986951632775916,0.012956679913485477,0.060778720853354076,44.24492900163547
134,190.6779341492736,63.56545330428639,4.221602753779514,0.032968036461188746,0.7978136912658074,18.08109841811919
135,8.383562324857596,123.45993978017331,2.0991044809201904,0.048014678612800676,0.234275203934597,103.23963639425835
136,46.29099415431457,99.4897704176829,1.6205606374668773,0.014147252919956926,0.14791098327216426,50.943890574282904
137,100.36887433608858,114.9985353921413,2.0799989288690313,0.02406688596122298,0.4643503575176606,32.230174438138064
138,67.26797472164203,83.08858585720276,3.110228243828357,0.004976710294362237,0.3707548892612483,27.191811411530374
139,67.40319960886356,82.36851054010052,3.611028607535343,0.02111597755827019,0.5323940728477119,32.46428489948809
140,192.15375078121357,111.88188873072862,2.5188735923708188,0.01477038977842969,0.306976112940029,3.9644359014030233
141,95.33254860527818,124.25634434519482,3.8110352266981273,0.0014878838229986132,1.072708116580441,91.66216098787459
142,43.36301493661099,102.80735972977483,3.4734563756988424,0.00952169012973278,0.7246908046043891,69.02976393033607
143,105.84204266446078,104.91889663398493,0.3495119751994491,0.03647958199361935,1.3763434486928379,31.962116163440548
144,174.61931360674353,131.83216000680608,3.574079169314754,0.04653673486915346,1.3340509485790688,82.96140757943405
145,90.6921193658427,144.5174200763098,2.6805498046507936,0.017013472594324786,0.08576502453182719,47.38867989043672
146,169.34324213970308,73.94848720794049,0.22841528939083144,0.009571700529101862,0.734419169748004,0.11643287041513761
147,93.65033824491627,137.6909583500085,3.26028806737522,0.028998897315369657,0.46661225554133184,53.51110364468846
148,144.58777708849902,100.52329016320896,1.6503741008960715,0.03167822590851592,1.0381672359991698,37.241593211582014
149,46.18065149647259,131.83905133842532,4.626016416996496,0.03008750344589247,0.21344593903553288,68.81984053778753
150,184.16202316617654,78.53350771323018,1.341272730217039,0.021398018935770292,0.6924179678855864,6.206881007126093
151,73.98464622404337,71.77341717510012,3.944678007668612,0.024995658961906638,0.6243502765826113,27.98259273401092
152,48.60166088225093,129.23977972573994,2.4630705695914075,0.029518928495125836,0.42882620271394656,73.61825243148411
153,120.1485774641618,67.378196030372,0.2877508092129494,0.00663250699499778,0.5849211990517414,0.3517504062718957
154,64.64494526777949,52.265851293223406,1.716467715390237,0.04378402139984361,0.4496079758320326,6.497123184694617
155,43.62794709701887,145.58204775534395,0.5223152748656934,0.01422449877255981,0.4763287833435324,100.87819706628167
156,175.4021219610697,129.38169433916423,0.34084354898000546,0.04499786502146715,0.49233469147705317,2.859305304416395
157,90.20804189104254,96.67540718268435,1.9087512465043088,0.03993586565635884,0.29374032634478797,14.142690070769518
158,113.55722950160822,90.41131818209374,3.7454564210171695,0.01037697671101278,0.8735016253519183,47.647483533768266
159,25.72848387392115,58.24402106385502,1.8210423068119148,0.019354323093487412,0.9567965907752207,37.84470391052069
160,48.81555373007582,84.21403888046495,1.6569300507628077,0.005626074968919517,1.1123560162462884,54.0529939950809
161,56.78927683433872,137.7555099841519,0.14264263865555904,0.010083840220228124,0.9875742749171378,80.86441691181497
162,175.69904600231848,89.68075841804077,2.7663135542197232,0.03353275176817356,0.794321635979436,24.62523258330346
163,125.30513679038621,138.93306159382865,2.518413070089002,0.0027818434775282465,1.0814721219128363,86.61509414238421
164,20.615464045331212,65.79601091629655,1.683267962844774,0.04523610522134517,1.137017470260525,46.39122584226237
165,106.64642513554183,68.34655038920523,2.019910943314071,0.03913076919155777,1.3098570611407734,34.835895112967414
166,3.7180950726283246,74.04801516556624,0.04142517073984053,0.047554489973204654,0.46777449088361617,70.18419257849214
167,17.312653692703517,141.13090204825755,4.18696013127892,0.03675047868177415,0.44691319828406295,103.92191335255393
168,161.64033549299296,144.8959013150272,4.448395579996634,0.029710408627635573,0.5169335115872215,43.76152254255851
169,126.62965466472991,64.5494633485306,3.5118411028287086,0.02595713646350479,1.1465704885627543,35.339575929666275
170,53.82342345523241,138.60082893355377,1.301736285975776,0.03267888077885901,1.006912758098809,89.87101215295162
171,2.835882127392275,58.868608976025136,0.20579860618053503,0.006256277804289489,0.6885298299383251,55.956980330621526
172,144.6529839411699,103.65402655852313,1.8343503052173333,0.01955543035517584,0.321347704900512,5.693896510223102
173,47.954859341529655,67.07855617997382,1.0009937876157444,0.011178760074852963,0.11789298847147758,18.38324564834589
174,33.62548433457457,136.9922136212707,4.201141123200856,0.00595604402933844,0.4544728042715766,101.74859015067837
175,162.4442702491562,148.64006754634426,0.7053640157190777,0.010227539314423814,0.774844688192682,32.52158705185236
176,117.6467923085242,116.4790708698483,4.449025845080292,0.023119836447803414,0.2523552977020841,17.607022636086022
177,111.74802228734819,86.97566074448127,1.7855645260032578,0.049324303541406475,0.34908962283822226,5.922030398746269
178,93.47936147754577,137.5619173499142,3.4240661178201712,0.04570075304935661,0.753584011659552,66.99109829481506
179,76.7269525358403,84.44878266588421,2.5295198334312516,0.04673358460923002,1.2517824872681744,50.79043395292034
180,196.9357797172372,95.88247843779664,3.25697274765181,0.032822643929759844,1.0616933941287456,44.16139380797067
181,13.247987440363262,83.93946123244885,0.31508126807688996,0.015104553061997854,1.2299794060009572,70.31870377769175
182,188.76963832762124,96.25914451003281,3.8205140622023896,0.005299894356812493,1.479695297451092,74.92478256398115
183,93.97545521709789,116.0133591484021,4.222946616529264,0.04480176557252538,1.123714581756504,72.43466570435177
184,10.48311214513662,149.8138397591083,2.025138578740587,0.027134347255915972,0.2159237498729087,131.3204368024196
185,199.96794709864326,148.5323359656793,4.4577198747701,0.011720396765517484,0.2671419103149521,15.13408656008248
186,124.92523089971527,106.25973620893592,0.8632507098426767,0.04995657101244509,1.4138354986982122,44.39725807482215
187,133.73097701847885,85.76044568952996,3.8145676494758507,0.005469116272122556,1.0138207787332105,50.334926782580254
188,114.81783436415715,55.84657861954918,3.9152249158255366,0.009234176216158185,0.9514036618814458,27.695006735203073
189,154.882900680033,108.07775994152956,4.01459679529615,0.030974267433320164,0.06752447063526432,0.0007002829974678514
190,69.65729028115484,126.41229423901844,0.6251993712675286,0.028176911858173694,0.7768548477169545,59.708450366986476
191,132.6706941633474,59.15142456169333,3.919205111183968,0.03410809036747088,0.6393885261086166,12.405568782211548
192,193.08177662463615,94.49265277628898,3.025174464678048,0.004207051116226773,0.2774809463506814,1.8292922087126833
193,90.20260284817267,67.63035599852992,0.5141420411386821,0.016935085398590753,1.2688247105870305,17.3471895418413
194,87.44323551648876,145.2253038095838,0.2748848266380416,0.03825154523860215,0.7497075422756064,58.39984877921282
195,70.87268443358859,58.43830372109268,4.666767167497175,0.009030904816277389,0.597389460430686,23.54790209534858
196,134.047929217692,87.28993628381835,2.2114884186975132,0.02667910788673007,0.5323409847363996,13.088173741379439
197,56.34128644982501,118.62226537450563,2.05905016114463,0.032942695784619946,0.9926558965724869,74.92190479330061
198,160.1142322933737,70.36057276004371,4.057214204117262,0.029449115234757076,1.4047490101794757,47.27043287527569
199,12.727766953914067,124.25646441726381,4.17528241528757,0.007460762404744921,0.8689635171435547,110.32368391060683
200,141.5839696794922,138.29940622948732,3.077865259163394,0.0437782573740945,1.3221337078653765,88.70892904768759
201,128.8476540785145,144.9707926604533,1.6035724595015333,0.018489207268645686,1.1407863792542212,77.48045139466538
202,9.903669604742205,142.2935980219533,0.22110708381699207,0.04916966524116723,0.10426988905566781,130.85132520391602
203,70.15785481753016,99.4996506960777,3.43080883639147,0.011685606588362929,1.4512375314809893,80.99585946263058
204,164.25827383627896,100.34909716999744,3.6391723189073395,0.0011828565308074392,0.25861935769290706,5.091101429604247
205,147.12080364883826,110.46614933548474,3.393247132906172,0.0022249938544869827,0.897149250665212,58.11790851111063
206,124.80229124013707,104.52248967196572,1.6597199263003422,0.024287020725939842,1.2271498285227602,52.54921752804421
207,33.67965777502506,56.65768273742383,4.168947260622301,0.041483920455240714,1.4797247770510262,42.43884235592618
208,175.0195454442688,96.42142799937,3.6196930776732774,0.0378373345404896,1.4398586002614333,63.82348865889933
209,114.77863256789715,112.37252058328374,2.9316088930429016,0.025995356216716604,0.34698516756274955,20.571970077455397
210,9.750645745110887,141.97785449078623,0.5746395024146406,0.041654099297161934,0.12405133615267912,128.8691634813799
211,4.745571609391952,148.07006961453422,1.274998030813298,0.016394003166971503,0.8456456677436521,140.26256695724973
212,179.43225889885352,83.92209860681174,4.8665698374179565,0.003221019818282599,1.4638747248843673,69.91638772127179
213,88.26406841438128,147.72944974212126,2.1357200535513536,0.011658320131039707,0.768712398314231,81.43726811380057
214,102.385168612959,83.81712879160399,4.223420568667567,0.00442427807004942,0.6681044296707805,37.30893941471721
215,160.74196230973328,94.49444357303747,2.8743745295946805,0.001068894077094347,0.8437350362720882,37.49550377807813
216,43.68064926317956,81.5351360407551,1.0610322620082102,0.015393889361493381,1.1757588826289795,49.424296054075654
217,147.22777921589858,87.7960751620995,2.1209251902542317,0.02620420990145336,0.35610745614829603,3.819171379376206
218,98.26629542783583,97.94621564309148,2.4877560742536335,0.022942637378125432,0.508530983500242,26.92713110108868
219,83.06931121030279,136.89824696257534,3.9717694481567327,0.0021414881918040843,0.38736344722442057,65.18326035147925
220,91.69282133612089,129.2096575786975,2.1575492302161896,0.007675873497872836,0.07479491793206088,35.39961542839775
221,63.39253950492862,53.56788455922265,4.312619361338414,0.01773978359730375,0.4970258911269559,15.957548398748376
222,116.72805468240028,52.387019679373935,2.047670703405318,0.04902457690672895,1.0251819502876438,15.567104127993074
223,195.81738500981552,71.90342282301899,0.25228778158796206,0.016049049043832135,0.1806883281916541,7.186155826291615e-29
224,59.51759167201751,66.73076297782895,4.644850827786793,0.03255759760407331,0.2289437212952884,10.343241862900104
225,18.416919917182085,96.71384150011187,0.6435264603367308,0.015083161542275323,1.0707199421210023,77.71549705087645
226,141.96933251135957,63.13073551658621,1.1556980224787057,0.049510731382298535,0.6783593578975334,3.6764727713091467
227,108.39644458121967,72.14062810714358,0.26771270095122035,0.0342008244318092,0.9527494829648119,4.731924503781482
228,43.06053831674661,81.19098445128202,3.2349432929287465,0.03622586516259013,0.29059333222311723,31.57789765001406
229,37.45534927204262,131.03083339793042,0.5245284322598487,0.010994254060672563,0.1575214047625868,92.82203026351829
230,71.32668932705495,50.00925266518386,3.107759556381172,0.04390918339353766,1.0155766974599951,23.327849161909107
231,128.26671001553876,127.04364649182082,1.9203134853211972,0.04332558385411379,0.48354443945593184,26.78004888467477
232,13.16488297675129,53.2571563361269,1.7461723980885147,0.038073673448165944,0.4457561547143334,36.72665692566049
233,111.61080877597189,118.20859815937388,3.9120654558871997,0.009195446406498615,1.0338641081989308,79.44673737114583
234,62.47515827804029,124.35145838890801,4.624009510886219,0.04163214311581327,0.4918676869011745,56.5013370346027
235,42.71145676051971,122.13541110402744,3.7910194985673273,0.010476988807011419,1.3231296379284225,104.01913862146193
236,67.82201720030649,87.86354837365897,0.6117647266696197,0.013437544594435826,0.9429094724249024,33.162634186304025
237,61.19338807711754,75.91718210926771,3.791597883902126,0.049581376246542214,0.49186261806626547,23.698183750822302
238,27.38425990214475,80.49686155531072,1.6698875693640103,0.005911428437568337,1.2821571757608567,62.40198597246805
239,157.28997334479124,62.991717483506825,2.291015788213373,0.04156794879411237,0.4136298655690547,1.289421771050442
240,80.28274973255829,75.01245553744101,4.544625451115642,0.049766729661152136,0.7752067260922441,31.715112903740348
241,111.22722876613986,64.89412028306332,4.875166079843018,0.035232818154160406,0.6627229552352296,20.20653672182862
242,7.368845873615704,146.88994891602192,3.3797309147720607,0.04845936975908895,0.3754513608730974,117.33039453096522
243,10.109042715306371,55.64345249220932,1.8025851573666718,0.002229609446780922,0.7789938141077569,45.799226401767356
244,63.21584352414724,129.69351443614272,0.9228377921028624,0.004024304247247638,0.7536187772231875,71.35347749518068
245,103.31057707088152,111.94463696976632,1.176582970049111,0.03589720106583565,0.1590778655469981,9.417468681854835
246,139.7395500402935,89.7683619278733,0.18353729760456294,0.006452335126597541,0.21886223672611504,2.27503553870009e-06
247,140.82086493470652,135.34287044760944,3.2560065060486787,0.02906068047964127,0.6825551055710508,52.43843795525107
248,147.2858414344102,82.58341847237858,1.2520409009698112,0.04037475550437605,0.7049424852189672,9.782994675302938
249,111.25353522342782,57.61689380421534,4.896685924559624,0.03345265294161101,1.242936141343864,36.78507102602446
250,112.45108428145232,144.9654492894167,3.562188238042136,0.011706489698012097,0.20146954894227548,35.090513205332954
251,45.25521014091638,101.04652039766793,3.5353391805068792,0.03431215504640511,1.2911227587749716,75.52319006392074
252,160.14008694045907,93.26151486069654,0.02691774393318469,0.049676943141685664,0.5656750954565124,4.806522924804162e-09
253,117.28544363553475,76.778979717943,4.088905523491067,0.01955316964751687,1.2345555864962714,51.78743851047691
254,49.79991962897259,131.69234394403867,1.8372228150266063,0.03214804258380894,1.189632459489227,93.41567699853742
255,11.366803688922356,101.0330435577971,4.4168502588818885,0.0031617356213405265,1.2456856408829904,94.42444208530132
256,129.46491111063625,146.3840579071632,1.6758947120595975,0.012686243552963411,0.8965949594254518,66.90415359976484
257,11.71787474895405,107.87770813232746,2.4436140275461495,0.02891854604637905,1.2811722383389348,92.41195161207659
258,71.97134771168963,66.11936543574973,0.5815735893436186,0.016284649632453522,0.650609109647029,10.46646869313545
259,125.1076577901741,125.02047013753626,0.9125301761252408,0.034962910152398746,0.805246782778586,34.8907351960815
260,38.53248190094192,149.05448853647786,2.080166223636759,0.021316583938488943,1.439696950118917,122.63615064253594
261,18.707738174798315,135.35295890459838,0.6372733928030183,0.04309375298064475,0.40086076740481036,112.978666615259
262,70.16392664628145,86.96907786837876,4.141792107722698,0.038164172729228694,1.2115917634124,58.54811509414334
263,1.2753098249617567,108.21517215364095,1.8229841419446102,0.035557619914250146,0.7134720144380313,100.14776799489653
264,87.84274204618141,95.1808232060036,3.7995489814700187,0.0049380155996052635,1.3646410059218677,76.79077413452183
